_id,node_id,name,type,incorporation_date,struck_off_date,closed_date,jurisdiction,jurisdiction_description,countries,country_codes,sourceID,valid_until,note
1190797,80072410,Group - Apollo,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190798,80072411,Group - Applied Strategy,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190799,80072412,Group - Appleby,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190800,80072413,Group - Arche,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190801,80072414,Group-Arco,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190802,80072415,Group - Ares,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190803,80072416,Group - Arya Partners,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190804,80072417,Group-Ascend,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190805,80072419,Group - Asset Consulting,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190806,80072420,Group - ATC Bahamas,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190807,80072421,Group - ATC Hong Kong,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190808,80072422,Group - ATC Singapore,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190809,80072423,Group - ATU Fund,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190810,80072424,Group - aTyr Pharma,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190811,80072425,Group - Avalon,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190812,80072426,Group - Avant,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190813,80072427,Group - Aviation,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190814,80072429,Group - AXA,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190815,80072430,Group - Aztec,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190816,80072431,Group - Babson,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190817,80072432,Group - Babu Mathew,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190818,80072433,Group Balyasny,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190819,80072434,Group - Banco Pactual,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190820,80072435,Group - Banque Privée,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190821,80072437,Group - Battalion,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190822,80072438,Group - BCCI,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190823,80072439,Group - BDF,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190824,80072440,Group - BDT,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190825,80072441,Group - Beach Bay,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190826,80072442,Group - Belstar,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190827,80072443,Group-Birkin,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190828,80072444,Group - Black Rhino,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190829,80072445,Group - BlackrockKelso,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190830,80072446,Group - Quadra Mining,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190831,80072447,Group - Blue Pearl Series,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190832,80072448,Group - BNPP,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190833,80072449,Group - Bohong,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190834,80072450,Group – Bolina,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190835,80072451,Group – Bonjour,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190836,80072452,Group - Brad Konopaki,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190837,80072453,Group - Bradford & Marzac,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190838,80072454,Group - Brascan Brazil,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190839,80072455,Group-BRK Holdings,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190840,80072456,Group - Broadway,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190841,80072457,Group - Bruppacher,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190842,80072458,Group - BSI Trust Corp. CI,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190843,80072459,Group - BUE,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190844,80072460,Group - BV Nav,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190845,80072461,Group - By Design,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190846,80072462,Group - Cailon,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190847,80072463,Group - Calibria Financial,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190848,80072464,Group - Carlos Iglesias,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190849,80072465,Group - Carl Spangler Jr,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190850,80072466,Group - Carbon Compliance,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190851,80072467,Group - Carlos Bianchi,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190852,80072468,Group - Carlyle,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190853,80072469,Group-Carpe Vinum,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190854,80072470,Group - Liem Thian-Hok,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190855,80072471,Group - CC Group S.A.L.,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190856,80072472,Group - Centerra,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190857,80072473,Group - Cerca,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190858,80072474,Group - Certares,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190859,80072475,Group-Changjiang,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190860,80072476,Group - Chandi,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190861,80072477,Group - Chet Perry,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190862,80072478,Group - Chim Kee (Project PGA),,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190863,80072479,Group - China Tailong,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190864,80072480,Group - China Commonwealthy,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190865,80072481,Group - Christopher Rossman,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190866,80072482,Group - Christina Howard,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190867,80072483,Group - Chris Edwards,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190868,80072484,Group - Christopher Hawdon,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190869,80072485,Group - Christopher Issa,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190870,80072486,Group - CIC / Bal Sheet,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190871,80072487,Group - Cido,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190872,80072490,Group - CIG SPC,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190873,80072491,Group - CITIC,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190874,80072493,Group - CLO,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190875,80072494,Group - Cobalt,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190876,80072495,Group - Cody Gate Management,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190877,80072496,Group - Coller,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190878,80072497,Group - Columbia Knight,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190879,80072498,Group - CommonWealth,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190880,80072500,Group - Cowin China,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190881,80072501,Group - Cowin Capital,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190882,80072502,Group - CRC,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190883,80072503,Group - Crecera,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190884,80072504,Group - Credit Suisse,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190885,80072505,Group - Credit Value Partners,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190886,80072506,Group - Crescent Capital,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190887,80072507,Group - Cromwell Trust Company Limited,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190888,80072508,Group - Crystal,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190889,80072509,Group - CSAM,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190890,80072510,GROUP- CUSTOM HOUSE,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190891,80072511,Group - Cutwater,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190892,80072512,Group - CVC,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190893,80072513,Group-Cyproman,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190894,80072514,Group - D.A.R.T.,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190895,80072515,Group - DaChan,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190896,80072516,Group - Dalton Investments,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190897,80072517,Group - Tibbetts,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190898,80072518,Group - David Spencer,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190899,80072519,Group - David Witzke,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190900,80072520,Group - David Meyerhoff,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190901,80072521,Group-David Rexford White,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190902,80072523,Group - Deepa Bonthala,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190903,80072524,Group - DeltaEdge,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190904,80072525,Group - Denali,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190905,80072527,Group - Deson Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190906,80072528,Group - Deucalion Rediadis,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190907,80072529,Group - DFG,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190908,80072530,Group - DMM,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190909,80072531,Group - Domain,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190910,80072532,GROUP - DORIAN CLAYTON,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190911,80072533,Group - DORSETT,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190912,80072534,Group - Valerie Edwards,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190913,80072535,Group - Dragon Capital,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190914,80072536,Group - Dr Hamza Al-Kholi,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190915,80072537,Group - Dr Majuhid Al-Sawwaf,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190916,80072539,Group-Duke,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190917,80072540,Group - Dutko,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190918,80072541,Group - DV,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190919,80072542,Group - Eaton Vance,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190920,80072543,Group - Edif Inelectra,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190921,80072545,Group - Eduardo Sanchez,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190922,80072546,Group - Edward Hanna,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190923,80072547,Group - ENRON,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190924,80072548,Group - Elbrus,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190925,80072549,Group - Eletrobolt,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190926,80072550,Group - El Paso,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190927,80072551,Group-EnCap,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190928,80072553,Group-Encore,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190929,80072554,GROUP-Enko,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190930,80072555,Group - Enpak,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190931,80072556,Group - Erich Schlegel,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190932,80072557,Group - Ernst & Young - Gadkari,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190933,80072558,Group - ESC Evolution Service Company SA,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190934,80072559,Group - Evaldo Ramos,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190935,80072560,Group - Exodus Energy,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190936,80072561,Group - Export Credits Guarantee,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190937,80072562,Group - Facebook,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190938,80072563,Group - FB,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190939,80072565,Group - Felicity Keller,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190940,80072566,Group-Ferroconsult,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190941,80072567,Group - Finch,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190942,80072569,Group - First China,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1190943,80072570,Group - FirstCorp,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
